site_no,station_name,latitude,longitude,start_year,end_year,total_measurements
343955120070102,007N031W23P008S,34.66526297,-120.1179256,1970.0,1970.0,1
343955120254501,007N034W26B005S,34.66526086,-120.430162,1976.0,1976.0,1
343955120254901,007N034W26C002S,34.66526085,-120.4312732,1949.0,1949.0,1
343955120282701,007N034W29A003S,34.6652606,-120.4751642,1947.0,1947.0,1
343956119592401,007N030W24Q001S,34.66554189,-119.9909759,1966.0,2018.0,60
343956120065201,007N031W23Q002S,34.66554076,-120.1154255,1942.0,1942.0,1
343956120214001,007N033W21N001S,34.66553898,-120.3621033,1967.0,2018.0,79
343956120310301,007N035W25B001S,34.66553827,-120.5184994,1930.0,1930.0,1
343957120074201,007N031W22Q001S,34.6658184,-120.129315,1971.0,1971.0,1
343957120254501,007N034W26B004S,34.6658164,-120.430162,1976.0,1987.0,133
343958120064001,007N031W23Q004S,34.6660963,-120.112092,1950.0,1950.0,1
343958120212601,007N033W21P002S,34.66609455,-120.3582142,1960.0,1960.0,1
343958120313901,007N035W26A002S,34.6660938,-120.5284998,1941.0,1941.0,1
343959120071401,007N031W23N002S,34.666374,-120.1215369,1942.0,1942.0,1
343959120263501,007N034W27A003S,34.66637188,-120.4440516,1943.0,1943.0,1
343959120263502,007N034W27A004S,34.66637188,-120.4440516,1947.0,1947.0,1
343959120263503,007N034W27A005S,34.66637188,-120.4440516,1955.0,1955.0,1
343959120273303,007N034W28A003S,34.6663718,-120.4601635,1950.0,1950.0,1
343959120331001,007N035W27B002S,34.66637158,-120.5537786,1987.0,1987.0,1
343959120335101,007N035W28A001S,34.66637158,-120.5651679,1930.0,1930.0,1
344000120313701,007N035W26A003S,34.66664936,-120.5279442,1951.0,1951.0,1
344000120313702,007N035W26A004S,34.66664936,-120.5279442,1968.0,1968.0,1
344000120313703,007N035W26A005S,34.66664936,-120.5279442,1970.0,1970.0,1
344001120252701,007N034W26A004S,34.6669275,-120.4251618,1942.0,1942.0,1
344001120263201,007N034W27A006S,34.6669274,-120.4432182,1965.0,1965.0,1
344001120263203,007N034W27A001S,34.6669274,-120.4432182,1942.0,1942.0,1
344001120331401,007N035W27C001S,34.66664936,-120.5554453,1972.0,2018.0,41
344001120331402,007N035W27C002S,34.6669271,-120.5557231,1930.0,1930.0,1
344001120331403,007N035W27C003S,34.6669271,-120.5548898,1966.0,1969.0,2
344002120070001,007N031W23P001S,34.66720737,-120.1176479,1942.0,2018.0,391
344002120232501,007N033W19Q001S,34.66720547,-120.3912713,1900.0,1941.0,3
344002120254702,007N034W26B003S,34.66720527,-120.4307176,1961.0,1961.0,1
344002120255201,007N034W26C003S,34.66720526,-120.4321066,1949.0,1949.0,1
344003120213701,007N033W21P001S,34.66748339,-120.3612699,1960.0,1960.0,2
344003120255201,007N034W26C001S,34.667483,-120.4321066,1941.0,1941.0,1
344003120314201,007N035W26A001S,34.66748268,-120.5293332,1941.0,1941.0,1
344004120274701,007N034W28B004S,34.66776065,-120.4640525,1988.0,2001.0,5
344004120274702,007N034W28B005S,34.66776065,-120.4640525,1988.0,2019.0,330
344005120045501,007N030W19P001S,34.66804099,-120.0829241,1954.0,2000.0,50
344005120070402,007N031W23P003S,34.66804067,-120.118759,1950.0,1950.0,1
344005120281401,007N034W21N005S,34.66803838,-120.4715529,1930.0,1931.0,19
344006120261101,007N034W23N001S,34.6683163,-120.4373846,1941.0,1941.0,1
344006120275701,007N034W21P001S,34.66831618,-120.4668305,1930.0,1931.0,20
344006120313501,007N035W25D001S,34.668316,-120.5273887,1930.0,1930.0,1
344006120313502,007N035W25D002S,34.668316,-120.5273887,1941.0,1941.0,1
344006120313503,007N035W25D003S,34.668316,-120.5273887,1968.0,1968.0,1
344007119584601,007N029W19M001S,34.66859747,-119.98042,1971.0,1971.0,2
344007120064001,007N031W23Q001S,34.66859627,-120.112092,1942.0,1942.0,1
344007120065301,007N031W23P007S,34.66859624,-120.1157033,1958.0,1958.0,1
344007120071001,007N031W23N005S,34.66859619,-120.1204258,1964.0,1964.0,1
344008120263901,007N034W22Q007S,34.6688718,-120.4451628,1988.0,2014.0,225
344008120263902,007N034W22Q008S,34.6688718,-120.4451628,1988.0,2017.0,258
344008120281501,007N034W21N003S,34.6688717,-120.4718307,1930.0,1931.0,19
344008120281502,007N034W21N004S,34.6688717,-120.4718307,1930.0,1931.0,19
344008120310701,007N035W24P001S,34.66887155,-120.5196106,1921.0,1921.0,1
344008120310702,007N035W24P002S,34.66887155,-120.5196106,1929.0,1929.0,1
344008120310703,007N035W24P003S,34.66887155,-120.5196106,1964.0,1964.0,1
344008120320901,007N035W23Q004S,34.66887155,-120.5368335,1987.0,2021.0,81
344009120220301,007N033W20J001S,34.66914999,-120.3684925,1978.0,1978.0,1
344009120303201,007N034W19N001S,34.6691493,-120.509888,1941.0,1941.0,2
344009120320401,007N035W23Q001S,34.6691493,-120.5354445,1987.0,2006.0,69
344009120320402,007N035W23Q002S,34.6691493,-120.5354445,1987.0,2019.0,110
344009120320403,007N035W23Q003S,34.6691493,-120.5354445,1987.0,2021.0,116
344010120251601,007N034W24N001S,34.66942749,-120.4221061,1924.0,2018.0,235
344010120253301,007N034W23Q001S,34.66942747,-120.4268286,1941.0,1941.0,1
344010120253302,007N034W23Q002S,34.66942747,-120.4268286,1950.0,1984.0,419
344010120291002,007N034W20P002S,34.66942717,-120.4871092,1972.0,1972.0,2
344010120292901,007N034W20N003S,34.66942715,-120.4923872,1962.0,1970.0,46
344010120324101,007N035W22R001S,34.66942709,-120.5457227,1973.0,1973.0,1
344010120333501,007N035W22N002S,34.6699826,-120.5607233,1958.0,1977.0,114
344011120064601,007N031W23K001S,34.6697073,-120.1137588,1950.0,1950.0,1
344011120284601,007N034W20Q001S,34.66970498,-120.4804422,1972.0,1972.0,2
344013120333601,007N035W22N001S,34.6702604,-120.5610011,1953.0,1953.0,1
344014120014801,007N030W22L001S,34.67054138,-120.0309774,1950.0,1959.0,11
344014120064601,007N031W23K002S,34.67054065,-120.1137588,1958.0,1958.0,1
344015120264901,007N034W22Q002S,34.6708162,-120.4479407,1943.0,1943.0,1
344015120265101,007N034W22Q005S,34.6708162,-120.4484963,1955.0,1955.0,1
344015120281801,007N034W21N001S,34.6708161,-120.472664,1930.0,1978.0,229
344016120271401,007N034W22M004S,34.67109397,-120.4548855,1969.0,1969.0,1
344016120283201,007N034W20R001S,34.67109386,-120.4765531,1959.0,1966.0,2
344016120290101,007N034W20P003S,34.6710938,-120.484609,1986.0,2003.0,25
344016120292701,007N034W20N001S,34.67109379,-120.4918316,1932.0,1956.0,195
344016120304301,007N035W24R001S,34.67109374,-120.5129437,1941.0,1941.0,1
344016120304302,007N035W24R002S,34.67109374,-120.5129437,1941.0,1941.0,1
344016120304304,007N035W24R004S,34.67109374,-120.5129437,1962.0,1962.0,1
344017120170801,007N032W19G001S,34.67137256,-120.2865443,1970.0,1971.0,3
344017120285501,007N034W20K002S,34.6713716,-120.4829423,1941.0,1966.0,8
344017120285502,007N034W20K004S,34.6713716,-120.4829423,1941.0,2018.0,89
344017120285503,007N034W20K005S,34.6713716,-120.4829423,1958.0,1966.0,4
344017120300401,007N034W19L002S,34.6713715,-120.5021099,1959.0,1966.0,5
344017120331401,007N035W22P001S,34.6713715,-120.5548898,1930.0,1930.0,1
344018120265101,007N034W22Q006S,34.67164955,-120.4484963,1955.0,1955.0,1
344018120301301,007N034W19L001S,34.67164929,-120.50461,1941.0,1966.0,3
344018120302401,007N034W19N002S,34.67164929,-120.5076657,1947.0,1947.0,2
344019120193401,007N033W23E001S,34.6719279,-120.3271017,1987.0,1987.0,1
344019120260301,007N034W23L001S,34.67192739,-120.4351623,1941.0,1987.0,301
344019120283201,007N034W20J001S,34.67192718,-120.4765531,1930.0,1942.0,190
344019120285701,007N034W20K003S,34.67192715,-120.4834979,1941.0,1941.0,2
344019120292901,007N034W20N002S,34.6719271,-120.4923872,1962.0,1969.0,46
344019120294101,007N034W19J001S,34.67192709,-120.4957207,1941.0,1966.0,8
344019120295601,007N034W19J004S,34.67192707,-120.4998876,1966.0,1966.0,1
344019120334601,007N035W21R001S,34.67192705,-120.563779,1941.0,1941.0,1
344020120290601,007N034W20L001S,34.6722049,-120.485998,1959.0,1966.0,4
344020120290901,007N034W20L002S,34.6722049,-120.4868314,1971.0,1971.0,2
344020120294701,007N034W19J003S,34.67220486,-120.4973875,1959.0,1982.0,30
344021120271301,007N034W22M006S,34.67248284,-120.4546077,1962.0,1987.0,150
344021120294201,007N034W19J005S,34.67248264,-120.4959985,1971.0,1971.0,2
344021120303501,007N035W24J001S,34.6724826,-120.5107214,1941.0,1941.0,1
344021120303502,007N035W24J002S,34.6724826,-120.5107214,1947.0,1947.0,1
344021120303503,007N035W24J003S,34.6724826,-120.5107214,1950.0,1950.0,1
344021120303504,007N035W24J004S,34.6724826,-120.5107214,1961.0,2018.0,76
344021120323401,007N035W23N001S,34.6724826,-120.5437782,1941.0,1941.0,1
344021120323901,007N035W23N002S,34.6724826,-120.5451672,1945.0,1945.0,1
344021120324101,007N035W22J001S,34.6724826,-120.5457228,1930.0,2021.0,349
344021120324102,007N035W22J003S,34.6724826,-120.5457228,1970.0,1970.0,1
344021120325001,007N035W22J002S,34.6724826,-120.5482229,1957.0,1957.0,1
344021120345901,007N035W20J002S,34.67248259,-120.5840576,1966.0,1966.0,1
344022120293601,007N034W19J002S,34.6727604,-120.4943318,1935.0,1935.0,1
344022120300501,007N034W19Z001S,34.67276039,-120.5023877,1959.0,1959.0,2
344022120310701,007N035W24L001S,34.67276038,-120.5196106,1930.0,1930.0,1
344022120313801,007N035W23J001S,34.67276038,-120.528222,1941.0,1941.0,1
344022120313802,007N035W23J002S,34.67276038,-120.528222,1947.0,1947.0,1
344022120313803,007N035W23J003S,34.67276038,-120.528222,1947.0,1947.0,1
344023120015101,007N030W22E001S,34.6730413,-120.0318108,1948.0,2018.0,70
344023120272402,007N034W22M007S,34.67303837,-120.4576634,1976.0,1976.0,1
344023120292801,007N034W20M001S,34.6730382,-120.4921094,1941.0,1941.0,2
344023120292802,007N034W20M002S,34.67331598,-120.4923872,1941.0,1996.0,47
344023120321001,007N035W23L001S,34.67303815,-120.5371113,1941.0,1941.0,1
344024120064901,007N031W23G001S,34.67331834,-120.1145922,1942.0,1942.0,1
344024120271901,007N034W22M005S,34.67331615,-120.4562744,1968.0,1968.0,1
344024120272701,007N034W21J001S,34.67331614,-120.4584968,1930.0,1966.0,183
344024120313101,007N035W24M001S,34.6733159,-120.5262775,1930.0,1930.0,1
344024120313104,007N035W24M004S,34.6733159,-120.5262775,1953.0,1953.0,1
344024120350601,007N035W20K001S,34.6733159,-120.5860021,1966.0,1966.0,1
344024120350603,007N035W20K005S,34.6733159,-120.5860021,1966.0,1966.0,1
344025120062301,007N031W23J001S,34.67359618,-120.1073697,1942.0,1942.0,1
344025120211501,007N033W21G002S,34.6736111,-120.3555556,1987.0,2018.0,62
344025120221501,007N033W20G003S,34.6735943,-120.371826,1987.0,1987.0,1
344025120221601,007N033W20G001S,34.6735943,-120.3721038,1977.0,2018.0,61
344025120260801,007N034W23M001S,34.673594,-120.4365513,1941.0,1941.0,1
344025120270001,007N034W22L002S,34.67359395,-120.4509964,1979.0,2014.0,78
344025120313701,007N035W23J005S,34.6735937,-120.5279443,1966.0,2018.0,53
344025120331301,007N035W22L001S,34.67359369,-120.5543342,1934.0,1995.0,55
344025120333401,007N035W22M001S,34.67359369,-120.5607234,1933.0,2018.0,257
344025120333402,007N035W22M002S,34.67359369,-120.5604456,1947.0,1947.0,1
344025120344501,007N035W21M001S,34.67359368,-120.5801686,1941.0,1941.0,1
344025120345901,007N035W20J004S,34.67359368,-120.5840576,1926.0,1926.0,1
344026120210101,007N033W21H001S,34.6738722,-120.3512695,1940.0,1954.0,3
344026120331101,007N035W22K001S,34.67387146,-120.5540564,1941.0,1941.0,1
344027120350402,007N035W20K003S,34.6741492,-120.5854466,1941.0,1941.0,1
344027120350403,007N035W20K004S,34.6741492,-120.5854466,1966.0,1966.0,1
344028120015701,007N030W22E002S,34.67441667,-120.0325833,2004.0,2018.0,15
344028120041801,007N030W19H001S,34.6744298,-120.072646,1954.0,2018.0,68
344028120313801,007N035W23J004S,34.674427,-120.528222,1966.0,1966.0,1
344029120263301,007N034W22J003S,34.67470508,-120.443496,1941.0,1941.0,1
344029120310301,007N035W24K002S,34.6747048,-120.5184995,1965.0,1965.0,1
344029120310302,007N035W24K004S,34.6747048,-120.5184995,1953.0,1977.0,93
344029120310303,007N035W24K003S,34.6747048,-120.5184995,1945.0,1945.0,1
344029120310304,007N035W24K001S,34.6747048,-120.5184995,1941.0,1941.0,1
344029120310305,007N035W24K005S,34.6747048,-120.5184995,1973.0,2018.0,84
344030120065901,007N031W23F001S,34.67498494,-120.1173701,1950.0,1950.0,1
344030120262202,007N034W22J008S,34.67498286,-120.4404404,1973.0,1973.0,1
344030120345601,007N035W20J001S,34.67498254,-120.5832243,1928.0,1977.0,1065
344032120263301,007N034W22H002S,34.67553839,-120.443496,1930.0,1945.0,229
344032120263401,007N034W22H001S,34.67553839,-120.4437739,1935.0,1957.0,259
344032120272501,007N034W22E001S,34.6755383,-120.4579412,1949.0,1966.0,18
344032120323901,007N035W23M001S,34.6755381,-120.5451672,1950.0,1950.0,1
344032120332001,007N035W22F002S,34.6755381,-120.5565565,1947.0,1947.0,1
344033120263404,007N034W22J006S,34.67581617,-120.4437739,1949.0,2018.0,133
344033120272001,007N034W22E002S,34.6758161,-120.4565522,1949.0,1949.0,1
344033120311701,007N035W24F002S,34.67581589,-120.5223885,1947.0,1947.0,1
344033120323901,007N035W22H001S,34.67581588,-120.5451672,1988.0,1988.0,1
344034120064801,007N031W23B001S,34.67609605,-120.1143145,1942.0,1942.0,1
344034120064802,007N031W23B002S,34.67609605,-120.1143145,1957.0,1957.0,1
344034120263201,007N034W22J001S,34.67609394,-120.4432183,1941.0,1941.0,1
344034120265201,007N034W22F002S,34.6760939,-120.448774,1949.0,1987.0,359
344035120235901,007N033W19D001S,34.6763719,-120.4007163,1958.0,2018.0,88
344035120301901,007N034W19E001S,34.67637144,-120.5062767,1982.0,1986.0,13
344035120313502,007N035W24E002S,34.6763714,-120.5273887,1947.0,1947.0,1
344036120265301,007N034W22F001S,34.67664946,-120.4490519,1930.0,1941.0,75
344036120301101,007N034W19F002S,34.6766492,-120.5012765,1982.0,1986.0,14
344036120301102,007N034W19F003S,34.6766492,-120.5040544,1983.0,1986.0,12
344036120342702,007N035W21L002S,34.67664918,-120.5751684,1930.0,1930.0,1
344036120342703,007N035W21L004S,34.67664918,-120.5751684,1954.0,1977.0,102
344037120332301,007N035W22F001S,34.67692697,-120.5573899,1966.0,1966.0,1
344037120332302,007N035W22F003S,34.67692697,-120.5573899,1966.0,1966.0,1
344037120340601,007N035W21G001S,34.67664919,-120.5679459,1941.0,1942.0,9
344038120070301,007N031W23D001S,34.67720709,-120.1184813,1942.0,1942.0,1
344038120294701,007N034W19H001S,34.67720478,-120.4973875,1930.0,1943.0,60
344038120304601,007N035W24H001S,34.67720476,-120.513777,1966.0,1982.0,28
344039120065401,007N031W23C002S,34.67748489,-120.1159812,1954.0,1954.0,1
344039120212301,007N033W21C001S,34.6774832,-120.357381,1941.0,1978.0,18
344039120262201,007N034W22H003S,34.6774828,-120.4404404,1951.0,1953.0,50
344039120262202,007N034W22H004S,34.6774828,-120.4404404,1950.0,1954.0,5
344039120281701,007N034W21E001S,34.67748267,-120.4723863,1948.0,1973.0,294
344040120300601,007N034W19F001S,34.6777603,-120.5026655,1977.0,1986.0,16
344040120312001,007N035W24F001S,34.6777603,-120.5232219,1953.0,1953.0,1
344040120313301,007N035W24E001S,34.6777603,-120.5268331,1941.0,1941.0,1
344040120344901,007N035W20H001S,34.67776027,-120.5812798,1942.0,1942.0,1
344041120341101,007N035W21G002S,34.67803805,-120.5710016,1982.0,2021.0,84
344042120302501,007N034W19E002S,34.67831586,-120.5079435,1982.0,1985.0,13
344042120302502,007N034W19E003S,34.67831586,-120.5079435,1983.0,1985.0,12
344043120061401,007N031W24D001S,34.67859607,-120.1048696,1942.0,1942.0,1
344043120322401,007N035W23E001S,34.6785936,-120.5410004,1941.0,1988.0,4
344043120322402,007N035W23E002S,34.6785936,-120.5410004,1930.0,2011.0,425
344043120322403,007N035W23E003S,34.6785936,-120.5410004,1945.0,1945.0,1
344043120322404,007N035W23E004S,34.6785936,-120.5410004,1947.0,1985.0,232
344043120322405,007N035W23E005S,34.6785936,-120.5410004,1994.0,2021.0,22
344043120322406,007N035W23E006S,34.6785936,-120.5410004,1994.0,2018.0,32
344043120322407,007N035W23E007S,34.6785936,-120.5410004,1994.0,2021.0,31
344043120322408,007N035W23E008S,34.6785936,-120.5410004,1994.0,2021.0,22
344043120334701,007N035W21H001S,34.6785936,-120.5640568,1930.0,1930.0,1
344044120065501,007N031W23C001S,34.67887374,-120.116259,1942.0,1942.0,1
344044120072801,007N031W22A003S,34.67887365,-120.125426,1958.0,2018.0,68
344044120073201,007N031W22A001S,34.67887365,-120.1265372,1942.0,1942.0,1
344045120065601,007N031W23C003S,34.6791515,-120.1165368,1954.0,1954.0,1
344045120065602,007N031W23C004S,34.6791515,-120.1165368,1957.0,1957.0,1
344045120271601,007N034W22E003S,34.67914939,-120.455441,1967.0,1967.0,1
344045120271602,007N034W22D002S,34.67914939,-120.455441,1958.0,1958.0,1
344045120271701,007N034W22D003S,34.67914939,-120.4557189,1962.0,1962.0,1
344045120300701,007N034W19C002S,34.67914918,-120.5029433,1982.0,1986.0,15
344045120300702,007N034W19C003S,34.67914918,-120.5029433,1983.0,1988.0,14
344045120305101,007N035W24B002S,34.67914917,-120.515166,1941.0,1941.0,1
344046120300801,007N034W19C004S,34.67942696,-120.503221,1983.0,1987.0,11
344046120321401,007N035W24N003S,34.66859378,-120.5271109,1990.0,2018.0,31
344046120344001,007N035W21D001S,34.6794269,-120.5787797,1941.0,1941.0,1
344047120191401,007N033W14P001S,34.67970554,-120.321546,1941.0,1959.0,11
344048120272501,007N034W21A001S,34.6799827,-120.4579412,1968.0,1968.0,1
344048120320201,007N035W23B002S,34.68026026,-120.5351668,1979.0,2021.0,81
344048120324601,007N035W22A001S,34.67998248,-120.5471117,1930.0,1930.0,1
344049120065701,007N031W14N001S,34.68026258,-120.1168146,1957.0,1957.0,1
344049120261001,007N034W23C001S,34.68026057,-120.4371069,1971.0,1971.0,1
344050120305501,007N035W24B001S,34.68053804,-120.5162772,1941.0,1941.0,1
344050120320001,007N035W23B001S,34.680538,-120.5343334,1941.0,1941.0,1
344051120224901,007N033W17N002S,34.68081636,-120.381271,1966.0,2018.0,59
344051120323601,007N035W23D001S,34.6808158,-120.5443338,1941.0,1941.0,1
344052120225501,007N033W17N001S,34.6810941,-120.3829377,1949.0,1955.0,7
344055120290101,007N034W20C001S,34.68192699,-120.4846091,1966.0,1966.0,2
344057120300901,007N034W19C001S,34.68248247,-120.5034989,1982.0,1986.0,13
344059120312701,007N035W13N001S,34.683038,-120.5251664,1930.0,1930.0,1
344100120224901,007N033W17M001S,34.6833163,-120.381271,1987.0,2018.0,59
344100120270401,007N034W15P001S,34.683316,-120.4521076,1963.0,2004.0,47
344101120265901,007N034W15P002S,34.6835,-120.4496944,2004.0,2018.0,29
344102120334001,007N035W15N001S,34.68387129,-120.5621124,1979.0,1979.0,1
344104120334601,007N035W16R001S,34.68442684,-120.563779,1979.0,1987.0,2
344105120325101,007N035W15R001S,34.6847046,-120.5485007,1941.0,1941.0,1
344105120342901,007N035W16N001S,34.6847046,-120.575724,1925.0,1925.0,1
344107120331701,007N035W15P001S,34.68526017,-120.5557232,1941.0,1941.0,1
344108120254201,007N034W14R001S,34.68553828,-120.4293288,1941.0,1941.0,4
344109120312401,007N035W13N002S,34.6860935,-120.5246109,1980.0,2006.0,50
344109120350802,007N035W17Q005S,34.68581569,-120.5865578,1972.0,1972.0,1
344110120020901,007N030W16H001S,34.68609646,-120.0368111,1954.0,1964.0,9
344110120351201,007N035W17Q006S,34.68609346,-120.5879467,1982.0,2015.0,69
344110120351601,007N035W17Q001S,34.68609346,-120.5879467,1972.0,1972.0,1
344110120351602,007N035W17Q002S,34.68609346,-120.5879467,1972.0,1972.0,1
344110120351603,007N035W17Q003S,34.68609346,-120.5879467,1972.0,1972.0,1
344112120351001,007N035W17K020S,34.686649,-120.5873912,1982.0,2021.0,61
344113120350501,007N035W17K011S,34.68692678,-120.5857244,1972.0,1972.0,1
344113120350502,007N035W17K012S,34.68692678,-120.5857244,1972.0,1972.0,1
344113120350503,007N035W17K013S,34.68692678,-120.5857244,1972.0,1972.0,1
344113120351001,007N035W17Z001S,34.68692678,-120.5871134,1989.0,1990.0,2
344113120351002,007N035W17K002S,34.68692678,-120.5871134,1972.0,1972.0,1
344113120351003,007N035W17K003S,34.68692678,-120.5871134,1972.0,1972.0,1
344113120351004,007N035W17K004S,34.68692678,-120.5871134,1972.0,1972.0,1
344113120351501,007N035W17K008S,34.68692678,-120.5885023,1972.0,1972.0,1
344113120351502,007N035W17K009S,34.68692678,-120.5885023,1972.0,1972.0,1
344113120351503,007N035W17K010S,34.68692678,-120.5885023,1972.0,1972.0,1
344114120350701,007N035W17K017S,34.68720455,-120.58628,1972.0,1972.0,1
344114120350702,007N035W17K018S,34.68720455,-120.58628,1972.0,1972.0,1
