agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd
USGS,11119500,244,1958-04-01,,Yes,WW,USGS,3.68,298.0,Good,-0.24,0.3,,NONE
USGS,11119500,245,1958-04-03,,Yes,UNK,USGS,3.25,455.0,Good,-0.22,0.8,,NONE
USGS,11119500,246,1958-04-06,,Yes,WW,USGS,1.67,92.7,Good,0.0,0.3,,NONE
USGS,11119500,247,1958-04-07,,Yes,UNK,USGS,2.26,179.0,Good,-0.07,1.0,,NONE
USGS,11119500,248,1958-04-10,,Yes,UNK,USGS,1.27,45.1,Unspecified,-0.01,0.5,,NONE
USGS,11119500,249,1958-04-19,,Yes,GS,USGS,0.74,14.4,Good,0.0,0.3,,NONE
USGS,11119500,250,1958-04-30,,Yes,GS,USGS,0.6,8.53,Good,0.0,0.3,,NONE
USGS,11119500,251,1958-05-15,,Yes,UNK,USGS,0.42,2.4,Unspecified,0.0,0.5,,NONE
USGS,11119500,252,1958-05-29,,Yes,GS,USGS,0.39,1.79,Good,0.0,0.3,,NONE
USGS,11119500,253,1958-06-30,,Yes,GS,USGS,0.15,0.06,Unspecified,,,,NONE
USGS,11119500,254,1959-02-11,,Yes,UNK,USGS,3.09,18.0,Good,-0.01,0.3,,NONE
USGS,11119500,255,1959-02-12,,Yes,WW,USGS,2.47,1.19,Good,0.0,0.1,,NONE
USGS,11119500,256,1959-02-16,,Yes,UNK,USGS,2.42,0.84,Good,0.01,0.2,,NONE
USGS,11119500,257,1959-02-17,,Yes,WW,USGS,2.56,2.71,Fair,0.0,0.2,,NONE
USGS,11119500,258,1959-11-16,,Yes,GS,USGS,2.42,0.59,Good,0.0,0.1,,NONE
USGS,11119500,259,1959-11-16,,Yes,UNK,USGS,2.28,0.15,Good,-0.03,0.1,,NONE
USGS,11119500,260,1960-01-10,,Yes,UNK,USGS,2.47,1.25,Unspecified,-0.02,0.4,,NONE
USGS,11119500,261,1960-02-03,,Yes,UNK,USGS,2.1,0.01,Good,,,,NONE
USGS,11119500,262,1960-03-16,,Yes,UNK,USGS,2.6,2.59,Good,0.0,0.2,,NONE
USGS,11119500,263,1960-11-06,,Yes,GS,USGS,2.29,0.08,Good,0.3,0.2,,NONE
USGS,11119500,264,1962-01-29,,Yes,VJL,USGS,2.41,0.45,Fair,-0.01,0.3,,NONE
USGS,11119500,265,1962-02-09,,Yes,VJL,USGS,4.57,312.0,Fair,0.05,0.6,,NONE
USGS,11119500,266,1962-02-11,,Yes,VJL,USGS,6.73,880.0,Fair,-0.11,0.8,,NONE
USGS,11119500,267,1962-02-14,,Yes,VJL,USGS,3.55,21.5,Good,0.0,0.3,,NONE
USGS,11119500,268,1962-02-16,,Yes,VJL,USGS,4.14,61.6,Fair,0.0,0.2,,NONE
USGS,11119500,269,1962-02-20,,Yes,VJL,USGS,4.29,79.1,Good,-0.01,0.6,,NONE
USGS,11119500,270,1962-03-01,,Yes,VJL,USGS,3.3,8.98,Good,0.0,0.2,,NONE
USGS,11119500,271,1962-03-14,,Yes,VJL,USGS,3.28,7.89,Good,0.0,0.2,,NONE
USGS,11119500,272,1962-03-28,,Yes,VJL,USGS,3.0,1.4,Good,-0.01,0.2,,NONE
USGS,11119500,273,1962-04-11,,Yes,UNK,USGS,2.88,0.67,Good,0.0,0.2,,NONE
USGS,11119500,274,1962-04-26,,Yes,VJL,USGS,2.68,0.1,Unspecified,,,,NONE
USGS,11119500,275,1963-02-10,,Yes,WW,USGS,4.01,42.7,Good,0.0,0.3,,NONE
USGS,11119500,276,1963-02-12,,Yes,WW,USGS,3.05,2.11,Fair,0.0,0.2,,NONE
USGS,11119500,277,1963-03-28,,Yes,UNK,USGS,2.83,0.63,Poor,0.0,0.2,,NONE
USGS,11119500,278,1963-04-26,,Yes,WW,USGS,3.0,1.88,Fair,0.0,0.2,,NONE
USGS,11119500,279,1963-11-20,,Yes,GS,USGS,3.18,1.79,Good,0.0,0.2,,NONE
USGS,11119500,280,1964-04-01,,Yes,WW,USGS,3.71,21.0,Good,-0.02,0.2,,NONE
USGS,11119500,281,1964-11-10,,Yes,WW,USGS,2.91,0.62,Good,0.0,0.2,,NONE
USGS,11119500,282,1964-12-21,,Yes,WW,USGS,2.97,1.05,Good,0.0,0.1,,NONE
USGS,11119500,283,1964-12-29,,Yes,WW,USGS,2.66,0.01,Unspecified,,,,NONE
USGS,11119500,284,1965-04-04,,Yes,GS,USGS,3.38,7.31,Good,-0.02,0.3,,NONE
USGS,11119500,285,1965-04-05,,Yes,GS,USGS,2.95,1.11,Unspecified,0.0,0.2,,NONE
USGS,11119500,286,1965-04-08,,Yes,WW,USGS,4.04,40.7,Good,-0.02,0.3,,NONE
USGS,11119500,287,1965-04-09,,Yes,WW,USGS,3.52,13.6,Good,0.02,0.2,,NONE
USGS,11119500,288,1965-04-11,,Yes,WW,USGS,3.44,12.1,Good,0.0,0.3,,NONE
USGS,11119500,289,1965-04-13,,Yes,GS,USGS,3.23,5.91,Good,0.0,0.3,,NONE
USGS,11119500,290,1965-11-18,,Yes,WW,USGS,3.78,26.7,Good,-0.16,0.4,,NONE
USGS,11119500,291,1965-11-22,,Yes,WW,USGS,2.71,0.1,Unspecified,,,,NONE
USGS,11119500,292,1965-11-26,,Yes,GS,USGS,3.41,10.8,Good,0.0,0.3,,NONE
USGS,11119500,293,1965-12-03,,Yes,GS,USGS,2.98,1.14,Good,0.0,0.3,,NONE
USGS,11119500,294,1965-12-13,,Yes,EW,USGS,2.89,0.41,Fair,0.0,0.6,,NONE
USGS,11119500,295,1965-12-29,,Yes,GS,USGS,5.24,402.0,Good,-0.08,0.3,,NONE
USGS,11119500,296,1965-12-29,,Yes,GS,USGS,5.16,333.0,Good,0.03,0.3,,NONE
USGS,11119500,297,1965-12-30,,Yes,EW,USGS,4.03,48.0,Unspecified,-0.01,1.0,,NONE
USGS,11119500,298,1966-01-04,,Yes,GS,USGS,3.33,7.02,Good,0.0,0.3,,NONE
USGS,11119500,299,1966-01-11,,Yes,EW,USGS,3.09,1.39,Good,,,,NONE
USGS,11119500,300,1966-02-01,,Yes,GS,USGS,3.13,1.76,Good,0.0,0.3,,NONE
USGS,11119500,301,1966-03-01,,Yes,GS,USGS,2.95,0.22,Good,0.0,0.2,,NONE
USGS,11119500,302,1966-11-08,,Yes,GS,USGS,2.92,0.21,Unspecified,,,,NONE
USGS,11119500,303,1966-12-03,,Yes,UNK,USGS,3.83,37.5,Good,-0.01,0.3,,NONE
USGS,11119500,304,1966-12-05,,Yes,UNK,USGS,4.13,53.2,Fair,0.01,0.5,,NONE
USGS,11119500,305,1966-12-06,,Yes,UNK,USGS,6.18,837.0,Good,-0.1,0.4,,NONE
USGS,11119500,306,1966-12-08,,Yes,UNK,USGS,3.44,42.5,Fair,0.0,0.5,,NONE
USGS,11119500,307,1966-12-15,,Yes,GS,USGS,2.75,1.72,Good,0.0,0.3,,NONE
USGS,11119500,308,1966-12-27,,Yes,UNK,USGS,2.68,0.87,Good,0.0,0.2,,NONE
USGS,11119500,309,1967-01-23,,Yes,UNK,USGS,3.1,10.4,Good,0.0,0.5,,NONE
USGS,11119500,310,1967-01-25,,Yes,UNK,USGS,3.64,87.9,Good,0.0,0.5,,NONE
USGS,11119500,311,1967-03-14,,Yes,UNK,USGS,2.86,12.8,Good,-0.01,0.4,,NONE
USGS,11119500,312,1967-03-17,,Yes,EWH,USGS,2.63,5.28,Unspecified,0.0,0.3,,NONE
USGS,11119500,313,1967-03-28,,Yes,UNK,USGS,2.44,1.17,Fair,0.0,0.4,,NONE
USGS,11119500,314,1967-04-12,,Yes,UNK,USGS,2.76,7.0,Good,0.0,0.4,,NONE
USGS,11119500,315,1967-04-19,,Yes,UNK,USGS,2.96,16.9,Good,0.0,0.3,,NONE
USGS,11119500,316,1967-04-30 23:00:00,PST,Yes,UNK,USGS,2.72,6.29,Good,0.0,0.5,,NONE
USGS,11119500,317,1967-11-21,,Yes,EW,USGS,2.8,7.64,Good,-0.01,0.4,,NONE
USGS,11119500,318,1968-03-08,,Yes,EW,USGS,3.22,35.0,Good,-0.01,0.2,,NONE
USGS,11119500,319,1968-03-13,,Yes,EW,USGS,2.46,1.39,Excellent,-0.01,0.8,,NONE
USGS,11119500,320,1969-01-20,,Yes,EW,USGS,3.35,50.4,Good,-0.03,0.3,,NONE
USGS,11119500,321,1969-01-21,,Yes,EW,USGS,4.36,243.0,Fair,-0.06,0.6,,NONE
USGS,11119500,322,1969-01-24,,Yes,EW,USGS,3.63,43.2,Good,0.0,0.2,,NONE
USGS,11119500,323,1969-01-25,,Yes,EW,USGS,14.9,4900.0,Unspecified,,,,NONE
USGS,11119500,324,1969-01-25,,Yes,EW,USGS,4.48,2080.0,Fair,0.04,0.2,,NONE
USGS,11119500,325,1969-01-27,,Yes,EW,USGS,1.15,207.0,Unspecified,,,,NONE
USGS,11119500,326,1969-01-29,,Yes,JS,USGS,0.35,55.1,Good,0.0,0.4,,NONE
USGS,11119500,327,1969-02-03,,Yes,EW,USGS,0.32,20.0,Good,-0.04,0.3,,NONE
USGS,11119500,328,1969-02-06,,Yes,EW,USGS,1.72,182.0,Unspecified,,,,NONE
USGS,11119500,329,1969-02-12,,Yes,EW,USGS,1.11,21.9,Unspecified,,,,NONE
USGS,11119500,330,1969-02-23,,Yes,EW,USGS,1.34,508.0,Good,-0.01,0.3,,NONE
USGS,11119500,331,1969-02-25,,Yes,GS,USGS,-0.81,530.0,Unspecified,,,,NONE
USGS,11119500,332,1969-02-28,,Yes,EW,USGS,-2.09,175.0,Good,0.0,0.4,,NONE
USGS,11119500,333,1969-03-03,,Yes,JS,USGS,-2.71,51.1,Good,0.0,0.6,,NONE
USGS,11119500,334,1969-03-03,,Yes,EW,USGS,-2.31,102.0,Unspecified,,,,NONE
USGS,11119500,335,1969-03-11,,Yes,EW,USGS,0.44,27.6,Unspecified,,,,NONE
USGS,11119500,336,1969-03-18,,Yes,JS,USGS,0.0,19.0,Good,0.0,0.5,,NONE
USGS,11119500,337,1969-03-27,,Yes,GS,USGS,-0.03,12.6,Good,0.0,0.5,,NONE
USGS,11119500,338,1969-04-07,,Yes,GS,USGS,-0.36,11.6,Good,0.0,0.8,,NONE
USGS,11119500,339,1969-04-11,,Yes,GS,USGS,-0.46,8.52,Good,0.0,0.5,,NONE
USGS,11119500,340,1969-04-18,,Yes,GS,USGS,-0.66,6.64,Good,0.0,0.4,,NONE
USGS,11119500,341,1969-04-24,,Yes,EW,USGS,,7.78,Good,,,,NONE
USGS,11119500,342,1969-05-01 23:00:00,PST,Yes,EW,USGS,,5.56,Excellent,,,,NONE
USGS,11119500,343,1969-05-08 23:00:00,PST,Yes,EW,USGS,,4.95,Excellent,,,,NONE
USGS,11119500,344,1969-05-13 23:00:00,PST,Yes,GS,USGS,-0.66,3.73,Good,0.0,0.4,,NONE
USGS,11119500,345,1969-05-21 23:00:00,PST,Yes,EW,USGS,,4.1,Good,,,,NONE
USGS,11119500,346,1969-05-22 23:00:00,PST,Yes,GS,USGS,-0.66,4.02,Good,0.0,0.6,,NONE
USGS,11119500,347,1969-05-28 23:00:00,PST,Yes,EW,USGS,,3.8,Excellent,,,,NONE
USGS,11119500,348,1969-05-28 23:00:00,PST,Yes,EW,USGS,,3.73,Excellent,,,,NONE
USGS,11119500,349,1969-06-11 23:00:00,PST,Yes,EW,USGS,,3.11,Good,,,,NONE
USGS,11119500,350,1969-06-19 23:00:00,PST,Yes,EW,USGS,,2.92,Unspecified,,,,NONE
USGS,11119500,351,1969-06-26 23:00:00,PST,Yes,EW,USGS,,2.28,Unspecified,,,,NONE
USGS,11119500,352,1969-07-02 23:00:00,PST,Yes,EW,USGS,,1.41,Unspecified,,,,NONE
USGS,11119500,353,1969-07-10 23:00:00,PST,Yes,EW,USGS,,1.44,Unspecified,,,,NONE
USGS,11119500,354,1969-07-16 23:00:00,PST,Yes,EW,USGS,,1.12,Unspecified,,,,NONE
USGS,11119500,355,1969-07-22 23:00:00,PST,Yes,GS,USGS,,1.07,Good,0.0,0.3,,NONE
USGS,11119500,356,1969-07-30 23:00:00,PST,Yes,EW,USGS,,0.9,Excellent,,,,NONE
USGS,11119500,357,1969-08-05 23:00:00,PST,Yes,EW,USGS,,0.75,Unspecified,,,,NONE
USGS,11119500,358,1969-08-14 23:00:00,PST,Yes,EW,USGS,,0.79,Unspecified,,,,NONE
USGS,11119500,359,1969-08-25 23:00:00,PST,Yes,EW,USGS,,0.67,Unspecified,,,,NONE
USGS,11119500,360,1969-09-10 23:00:00,PST,Yes,EW,USGS,,0.54,Unspecified,,,,NONE
USGS,11119500,361,1969-09-18 23:00:00,PST,Yes,EW,USGS,,0.59,Unspecified,,,,NONE
USGS,11119500,362,1969-09-25 23:00:00,PST,Yes,EW,USGS,,0.59,Unspecified,,,,NONE
USGS,11119500,363,1969-10-01 23:00:00,PST,Yes,EW,USGS,,0.55,Excellent,,,,NONE
USGS,11119500,364,1969-10-14 23:00:00,PST,Yes,EW,USGS,,0.35,Excellent,,,,NONE
USGS,11119500,365,1969-10-23 23:00:00,PST,Yes,GS,USGS,1.61,0.6,Good,0.0,0.2,,NONE
USGS,11119500,366,1969-11-06,,Yes,EW,USGS,2.03,9.72,Good,-0.02,0.2,,NONE
USGS,11119500,367,1969-11-25,,Yes,EW,USGS,1.55,0.34,Good,0.0,0.2,,NONE
USGS,11119500,368,1969-12-22,,Yes,EW,USGS,1.56,0.5,Excellent,0.0,0.2,,NONE
USGS,11119500,369,1970-01-12,,Yes,JS,USGS,1.59,1.07,Good,0.0,0.2,,NONE
USGS,11119500,370,1970-01-19,,Yes,JS,USGS,1.77,3.42,Good,0.0,0.3,,NONE
USGS,11119500,371,1970-01-23,,Yes,JS,USGS,1.57,0.54,Fair,0.0,0.3,,NONE
USGS,11119500,372,1970-02-10,,Yes,JS,USGS,1.73,1.79,Good,0.01,0.3,,NONE
USGS,11119500,373,1970-02-26,,Yes,JS,USGS,2.3,0.29,Good,0.0,0.2,,NONE
USGS,11119500,374,1970-03-01,,Yes,JS,USGS,3.25,135.0,Good,0.02,0.4,,NONE
USGS,11119500,375,1970-03-03,,Yes,JS,USGS,2.16,5.93,Good,0.0,0.3,,NONE
USGS,11119500,376,1970-03-05,,Yes,JS,USGS,2.17,17.2,Good,0.01,0.5,,NONE
USGS,11119500,377,1970-03-25,,Yes,JS,USGS,1.49,0.05,Good,-0.01,0.2,,NONE
USGS,11119500,378,1970-11-29,,Yes,JS,USGS,4.34,127.0,Good,0.0,0.6,,NONE
USGS,11119500,379,1970-11-30,,Yes,JS,USGS,3.81,7.59,Good,0.01,0.3,,NONE
USGS,11119500,380,1970-12-02,,Yes,JS,USGS,3.75,4.53,Good,0.0,0.3,,NONE
USGS,11119500,381,1970-12-04,,Yes,JS,USGS,3.59,0.56,Good,0.0,0.2,,NONE
USGS,11119500,382,1970-12-21,,Yes,JS,USGS,4.2,90.2,Good,-0.01,0.4,,NONE
USGS,11119500,383,1970-12-22,,Yes,JS,USGS,3.74,15.3,Good,0.0,0.3,,NONE
USGS,11119500,384,1970-12-23,,Yes,JS,USGS,3.56,7.12,Good,0.0,0.4,,NONE
USGS,11119500,385,1970-12-28,,Yes,JS,USGS,3.35,2.22,Good,0.0,0.3,,NONE
USGS,11119500,386,1971-01-11,,Yes,JS,USGS,3.19,0.42,Good,0.0,0.2,,NONE
USGS,11119500,387,1971-01-25,,Yes,JS,USGS,0.6,0.24,Good,0.0,0.2,,NONE
USGS,11119500,388,1971-02-24,,Yes,JS,USGS,3.22,0.63,Good,0.0,0.2,,NONE
USGS,11119500,389,1971-04-14,,Yes,JS,USGS,3.26,0.84,Good,0.0,0.2,,NONE
USGS,11119500,390,1971-12-22,,Yes,JS,USGS,3.69,9.13,Good,-0.02,0.3,,NONE
USGS,11119500,391,1971-12-23,,Yes,JS,USGS,3.54,4.14,Good,0.0,0.2,,NONE
USGS,11119500,392,1971-12-25,,Yes,GS,USGS,3.36,7.24,Good,0.0,0.2,,NONE
USGS,11119500,393,1971-12-27,,Yes,GS,USGS,14.1,8880.0,Unspecified,,,,NONE
USGS,11119500,394,1971-12-27,,Yes,JS,USGS,4.29,43.9,Good,-0.02,0.6,,NONE
USGS,11119500,395,1971-12-28,,Yes,GS,USGS,3.92,12.5,Good,0.0,0.3,,NONE
USGS,11119500,396,1972-01-01,,Yes,JS,USGS,3.73,1.95,Good,0.0,0.2,,NONE
USGS,11119500,397,1972-01-11,,Yes,JS,USGS,3.72,0.99,Good,0.0,0.2,,NONE
USGS,11119500,398,1972-01-24,,Yes,JS,USGS,3.64,0.53,Good,0.0,0.3,,NONE
USGS,11119500,399,1972-02-25,,Yes,JS,USGS,3.58,0.33,Good,0.0,0.2,,NONE
USGS,11119500,400,1972-03-22,,Yes,JS,USGS,3.58,0.26,Good,0.0,0.2,,NONE
USGS,11119500,401,1972-04-26,,Yes,JS,USGS,3.53,0.08,Good,0.0,0.1,,NONE
USGS,11119500,402,1972-05-24,,Yes,JS,USGS,3.56,0.1,Good,0.0,0.1,,NONE
USGS,11119500,403,1972-06-26,,Yes,JS,USGS,3.6,0.1,Good,0.0,0.2,,NONE
USGS,11119500,404,1972-08-29,,Yes,JS,USGS,3.48,0.04,Unspecified,,,,NONE
USGS,11119500,405,1972-11-06,,Yes,JS,USGS,3.52,0.08,Unspecified,,,,NONE
USGS,11119500,406,1972-11-14,,Yes,JS,USGS,3.24,5.7,Good,0.0,0.2,,NONE
USGS,11119500,407,1972-11-15,,Yes,JS,USGS,3.09,0.84,Good,0.0,0.3,,NONE
USGS,11119500,408,1972-11-16,,Yes,UNK,USGS,2.52,17.0,Fair,-0.04,0.3,,NONE
USGS,11119500,409,1972-11-17,,Yes,JS,USGS,2.09,10.3,Good,0.0,0.2,,NONE
USGS,11119500,410,1972-11-27,,Yes,JS,USGS,1.75,0.27,Good,0.0,0.2,,NONE
USGS,11119500,411,1972-12-26,,Yes,JS,USGS,4.47,0.14,Good,0.0,0.2,,NONE
USGS,11119500,412,1973-01-10,,Yes,UNK,USGS,4.59,0.74,Good,0.0,0.2,,NONE
USGS,11119500,413,1973-01-17,,Yes,WW,USGS,5.11,3.3,Fair,0.0,0.2,,NONE
USGS,11119500,413A,1973-01-18,,Yes,WW,USGS,9.78,1780.0,Unspecified,,,,NONE
USGS,11119500,414,1973-01-19,,Yes,JS,USGS,3.61,40.8,Good,-0.02,0.5,,NONE
USGS,11119500,415,1973-01-20,,Yes,WW,USGS,4.48,10.4,Fair,-0.01,0.3,,NONE
USGS,11119500,416,1973-01-24,,Yes,JS,USGS,3.97,3.55,Good,0.0,0.3,,NONE
USGS,11119500,417,1973-02-07,,Yes,FEL/JS,USGS,2.89,48.6,Good,-0.01,0.4,,NONE
USGS,11119500,418,1973-02-12,,Yes,JS,USGS,2.45,86.3,Good,-0.01,0.4,,NONE
USGS,11119500,419,1973-02-13,,Yes,TGK,USGS,2.28,62.9,Good,0.02,0.4,,NONE
USGS,11119500,420,1973-02-23,,Yes,TGK,USGS,1.56,10.4,Good,0.0,0.2,,NONE
USGS,11119500,421,1973-02-28,,Yes,YGK,USGS,2.33,80.0,Unspecified,-0.02,0.2,,NONE
USGS,11119500,422,1973-03-20,,Yes,TGK,USGS,2.03,41.4,Good,-0.02,0.2,,NONE
USGS,11119500,423,1973-03-28,,Yes,TGK,USGS,1.7,16.2,Good,0.0,0.2,,NONE
USGS,11119500,424,1973-04-27,,Yes,TGK,USGS,1.56,4.26,Good,0.0,0.1,,NONE
USGS,11119500,425,1973-05-29,,Yes,TGK,USGS,1.46,1.31,Good,0.04,0.1,,NONE
USGS,11119500,426,1973-06-27,,Yes,TGK,USGS,1.36,0.5,Fair,0.06,0.2,,NONE
USGS,11119500,427,1973-08-01,,Yes,TGK,USGS,1.28,0.11,Fair,0.17,0.2,,NONE
USGS,11119500,428,1973-08-30,,Yes,TGK,USGS,1.28,0.08,Fair,0.01,0.2,,NONE
USGS,11119500,429,1973-10-03,,Yes,TGK,USGS,1.29,0.07,Good,0.0,0.2,,NONE
USGS,11119500,430,1973-10-23,,Yes,TGK,USGS,1.59,1.94,Good,0.0,0.2,,NONE
USGS,11119500,431,1973-10-26,,Yes,TGK,USGS,1.36,0.04,Fair,0.0,0.1,,NONE
USGS,11119500,432,1973-11-20,,Yes,TGK,USGS,1.34,0.37,Good,,,,NONE
USGS,11119500,433,1973-11-23,,Yes,UNK,USGS,1.4,0.63,Good,0.0,0.4,,NONE
USGS,11119500,434,1973-12-03,,Yes,TGK,USGS,1.43,0.64,Fair,0.0,0.2,,NONE
USGS,11119500,435,1973-12-28,,Yes,TGK,USGS,1.29,0.08,Good,,,,NONE
USGS,11119500,436,1974-01-04,,Yes,TGK,USGS,1.98,26.0,Good,,,,NONE
USGS,11119500,437,1974-01-07,,Yes,JS,USGS,3.29,490.0,Fair,-0.03,0.4,,NONE
USGS,11119500,438,1974-01-08,,Yes,JS,USGS,2.42,61.4,Good,0.0,0.5,,NONE
USGS,11119500,439,1974-01-21,,Yes,WW,USGS,1.66,4.42,Fair,0.0,0.3,,NONE
USGS,11119500,440,1974-01-29,,Yes,TGK,USGS,1.61,2.89,Good,,,,NONE
USGS,11119500,441,1974-02-27,,Yes,TGK,USGS,,0.78,Good,,,,NONE
USGS,11119500,442,1974-03-04,,Yes,TGK,USGS,1.65,5.27,Unspecified,0.0,0.2,,NONE
USGS,11119500,443,1974-03-12,,Yes,TGK,USGS,1.63,3.75,Good,,,,NONE
USGS,11119500,444,1974-03-26,,Yes,TGK,USGS,1.6,2.41,Good,0.0,0.1,,NONE
USGS,11119500,445,1974-04-30,,Yes,TGK,USGS,1.51,0.26,Good,0.02,0.2,,NONE
USGS,11119500,446,1974-05-29,,Yes,TGK,USGS,1.49,0.22,Good,0.05,0.1,,NONE
USGS,11119500,447,1974-06-13,,Yes,TGK,USGS,1.47,0.1,Unspecified,,,,NONE
USGS,11119500,448,1974-12-04,,Yes,JS,USGS,1.03,22.0,Good,-0.01,0.6,,NONE
USGS,11119500,449,1974-12-10,,Yes,TGK,USGS,0.4,0.03,Unspecified,,,,NONE
USGS,11119500,450,1974-12-30,,Yes,MRC/WW,USGS,0.77,0.96,Good,0.0,0.1,,NONE
USGS,11119500,451,1975-02-04,,Yes,FEL,USGS,0.86,5.67,Unspecified,-0.01,0.2,,NONE
USGS,11119500,452,1975-02-09,,Yes,JS,USGS,2.1,138.0,Fair,-0.06,0.2,,NONE
USGS,11119500,453,1975-02-09,,Yes,JS,USGS,1.6,64.8,Good,-0.04,0.4,,NONE
USGS,11119500,454,1975-02-24,,Yes,MRC,USGS,0.85,1.36,Good,0.0,0.2,,NONE
USGS,11119500,455,1975-03-06,,Yes,MRC,USGS,1.2,15.9,Good,0.0,0.2,,NONE
USGS,11119500,456,1975-03-10,,Yes,FEL,USGS,1.11,19.6,Good,0.0,0.2,,NONE
USGS,11119500,457,1975-03-24,,Yes,MRC,USGS,0.75,3.74,Good,0.0,,,NONE
USGS,11119500,458,1975-04-28,,Yes,MRC,USGS,0.65,1.22,Good,0.0,0.2,,NONE
USGS,11119500,459,1975-06-02,,Yes,MRC,USGS,0.52,0.19,Good,0.0,0.1,,NONE
USGS,11119500,460,1976-02-06,,Yes,JS,USGS,0.77,2.37,Fair,0.0,0.2,,NONE
USGS,11119500,461,1976-02-09,,Yes,JS,USGS,1.74,73.8,Good,0.0,0.3,,NONE
USGS,11119500,462,1976-02-10,,Yes,JS,USGS,1.12,24.7,Good,-0.01,0.3,,NONE
USGS,11119500,463,1976-03-03,,Yes,JS,USGS,0.75,6.25,Good,0.0,0.2,,NONE
USGS,11119500,464,1976-09-11,,Yes,WW,USGS,0.6,2.07,Fair,-0.01,0.2,Clear,NONE
USGS,11119500,465,1976-09-29,,Yes,WW,USGS,1.2,29.4,Fair,0.0,0.3,,NONE
USGS,11119500,466,1976-10-01,,Yes,WW,USGS,0.48,0.28,Fair,0.0,0.2,Clear,NONE
USGS,11119500,467,1976-12-14,,Yes,FEL/WW,USGS,2.12,2.13,Unspecified,,,,NONE
USGS,11119500,468,1976-12-30,,Yes,WW,USGS,1.85,0.16,Unspecified,,,,NONE
USGS,11119500,469,1977-01-03,,Yes,WW,USGS,1.37,12.8,Fair,-0.02,0.5,,NONE
USGS,11119500,470,1977-01-04,,Yes,WW,USGS,1.24,1.43,Fair,0.0,0.3,,NONE
USGS,11119500,471,1977-01-07,,Yes,WW,USGS,1.31,2.35,Fair,0.0,0.3,,NONE
USGS,11119500,472,1977-01-11,,Yes,WW,USGS,0.81,0.13,Fair,0.0,0.2,,NONE
USGS,11119500,473,1977-03-16,,Yes,WJW,USGS,1.41,2.06,Good,0.0,0.5,,NONE
USGS,11119500,474,1977-03-17,,Yes,WJW,USGS,0.74,0.06,Fair,0.0,0.1,,NONE
USGS,11119500,475,1977-03-25,,Yes,WJW,USGS,1.3,0.86,Good,-0.01,0.3,,NONE
USGS,11119500,476,1977-05-09,,Yes,WJW,USGS,,14.3,Good,,,,NONE
USGS,11119500,477,1977-05-10,,Yes,WJW,USGS,,3.12,Good,,,,NONE
USGS,11119500,488A,1977-12-27 17:10:00,PST,Yes,fl,USGS,,33.9,Unspecified,,,,NONE
USGS,11119500,488B,1977-12-30 09:25:00,PST,Yes,fl,USGS,,3.1,Unspecified,,,,NONE
USGS,11119500,490A,1978-01-05 09:10:00,PST,Yes,fl,USGS,,3.9,Fair,,,,NONE
USGS,11119500,490B,1978-01-06 15:00:00,PST,Yes,fl,USGS,,12.3,Unspecified,,,,NONE
USGS,11119500,478,1978-10-19,,Yes,FEL,USGS,3.21,0.08,Unspecified,0.0,0.3,DebrisHeavy,NONE
USGS,11119500,479,1978-11-01,,Yes,FEL,USGS,3.08,0.09,Unspecified,,,Clear,NONE
USGS,11119500,480,1978-11-13,,Yes,FEL,USGS,3.27,1.26,Unspecified,0.0,0.3,Clear,NONE
USGS,11119500,481,1978-11-21,,Yes,FEL,USGS,3.28,1.36,Unspecified,0.0,0.3,Clear,NONE
USGS,11119500,482,1978-11-22,,Yes,JS,USGS,3.25,0.9,Unspecified,0.0,0.5,Clear,NONE
USGS,11119500,483,1978-12-06,,Yes,FEL,USGS,3.18,0.16,Unspecified,0.01,0.3,,NONE
USGS,11119500,484,1978-12-18,,Yes,FEL,USGS,3.54,5.27,Fair,-0.04,0.3,Clear,NONE
USGS,11119500,485,1978-12-18,,Yes,FEL,USGS,3.52,4.4,Good,-0.01,0.3,Clear,NONE
USGS,11119500,486,1978-12-18,,Yes,FEL,USGS,3.46,3.9,Good,-0.02,0.3,Clear,NONE
USGS,11119500,487,1978-12-18,,Yes,FEL,USGS,3.61,6.14,Good,0.08,0.3,Clear,NONE
USGS,11119500,488,1978-12-18,,Yes,FEL,USGS,3.66,8.15,Good,0.02,0.4,Clear,NONE
USGS,11119500,489,1979-01-02,,Yes,FEL,USGS,3.13,0.25,Good,0.0,0.3,Clear,NONE
USGS,11119500,490,1979-01-05,,Yes,FEL,USGS,3.34,1.78,Fair,0.01,0.3,Clear,NONE
USGS,11119500,491,1979-01-15,,Yes,FEL,USGS,3.47,3.2,Fair,0.0,0.3,Clear,NONE
USGS,11119500,492,1979-02-02,,Yes,FEL,USGS,3.78,13.1,Poor,0.0,0.4,Clear,NONE
USGS,11119500,493,1979-02-14,,Yes,MD,USGS,3.81,14.7,Good,-0.01,0.3,Clear,NONE
USGS,11119500,494,1979-03-07,,Yes,MD,USGS,3.44,2.23,Fair,-0.01,0.4,,NONE
USGS,11119500,495,1979-03-27,,Yes,MD,USGS,4.62,155.0,Fair,-0.04,0.3,,NONE
